Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,status
113.79375,21.89375,61.59375,-59.70625,-101.20625,21.29375,119.49375,54.29375,26.99375,-4.50625,-27.20625,43.49375,125.49375,-6.20625,-131.30625,-258.20625,1
112.78125,24.08125,62.08125,-57.61875,-100.31875,22.28125,118.78125,55.28125,22.58125,-4.81875,-29.41875,44.48125,129.28125,-6.61875,-135.41875,-257.41875,1
110.975,23.575,60.675,-56.325,-90.825,25.975,113.575,55.575,21.575,-7.025,-31.525,43.275,123.675,2.775,-137.225,-258.725,1
110.7125,21.4125,60.9125,-56.3875,-80.5875,26.1125,114.8125,56.3125,23.2125,-7.5875,-32.0875,42.1125,118.6125,-0.3875,-137.8875,-259.2875,1
111.84375,24.84375,61.44375,-53.65625,-94.95625,27.24375,117.44375,58.44375,24.94375,-7.05625,-31.35625,43.44375,115.44375,-2.65625,-136.45625,-258.95625,1
113.5125,26.1125,63.9125,-51.4875,-110.0875,31.8125,122.8125,61.2125,25.6125,-7.9875,-31.4875,43.1125,109.9125,-0.7875,-136.2875,-259.8875,1
115.35625,26.45625,67.05625,-49.94375,-124.94375,31.05625,127.25625,63.45625,26.95625,-7.44375,-30.14375,43.65625,104.45625,1.85625,-135.84375,-259.24375,1
117.1125,24.8125,69.6125,-51.0875,-114.8875,27.4125,126.9125,64.9125,27.9125,-10.2875,-27.5875,43.3125,90.8125,4.9125,-135.0875,-258.7875,1
117.075,19.875,69.575,-56.025,-77.325,24.975,107.975,60.375,23.475,-15.225,-28.925,38.675,118.875,-2.825,-137.625,-262.925,1
116.85625,21.35625,67.25625,-55.34375,-74.04375,26.05625,109.05625,61.65625,19.85625,-19.34375,-29.84375,37.95625,118.85625,1.85625,-139.44375,-262.74375,1
118.34375,24.24375,65.84375,-53.25625,-91.75625,28.14375,116.64375,63.54375,20.14375,-17.75625,-29.05625,39.04375,114.24375,3.74375,-140.95625,-261.15625,1
120.53125,26.03125,66.73125,-51.56875,-116.06875,29.23125,124.63125,65.43125,24.93125,-14.96875,-26.66875,38.63125,113.13125,1.73125,-136.96875,-264.76875,1
118.675,25.675,67.875,-52.725,-96.625,26.575,126.475,64.575,27.975,-8.625,-26.925,37.975,94.375,-3.825,-136.025,-265.425,1
116.58125,25.78125,69.08125,-53.41875,-84.11875,24.48125,130.38125,63.38125,25.18125,-4.11875,-29.11875,38.68125,77.58125,-5.91875,-138.91875,-255.51875,1
114.80625,26.10625,69.90625,-50.69375,-86.89375,31.70625,119.70625,64.00625,20.90625,-20.29375,-32.49375,33.00625,117.90625,-0.39375,-141.29375,-265.99375,1
113.225,26.825,71.025,-49.875,-79.875,31.525,119.725,65.025,18.925,-25.975,-33.975,32.025,110.125,5.725,-139.475,-264.975,1
108.73125,28.03125,69.83125,-50.16875,-97.56875,28.73125,122.63125,63.03125,22.13125,-9.56875,-34.06875,35.73125,102.03125,9.93125,-142.06875,-257.36875,1
108.325,27.125,71.525,-49.475,-109.975,29.025,124.125,64.025,29.425,-3.275,-30.775,37.225,101.725,2.725,-138.075,-263.675,1
106.0625,24.8625,67.9625,-51.2375,-77.4375,26.9625,122.8625,62.4625,28.2625,-13.2375,-29.8375,35.7625,103.7625,-1.6375,-136.8375,-268.7375,1
105.84375,26.44375,66.04375,-50.95625,-83.35625,31.74375,122.04375,61.64375,25.34375,-13.55625,-29.05625,38.54375,103.24375,-0.15625,-138.65625,-265.15625,1
106.7875,24.7875,67.4875,-51.8125,-95.9125,29.5875,126.2875,59.7875,26.4875,-5.6125,-27.3125,42.4875,100.7875,-7.5125,-139.5125,-256.8125,1
108.68125,22.08125,72.18125,-50.01875,-121.21875,31.18125,132.18125,64.38125,29.08125,-9.11875,-24.01875,42.18125,94.78125,6.98125,-136.41875,-262.91875,1
105.6375,20.9375,69.8375,-51.3625,-104.8625,31.7375,130.6375,64.4375,31.9375,-10.7625,-23.9625,39.7375,91.2375,7.4375,-134.0625,-268.5625,1
102.46875,22.56875,67.16875,-52.53125,-103.83125,29.06875,122.86875,61.76875,34.86875,3.96875,-24.93125,42.16875,90.56875,5.46875,-137.33125,-264.33125,1
101.39375,25.49375,68.39375,-52.30625,-94.00625,28.59375,123.49375,61.89375,33.99375,-3.40625,-26.30625,42.29375,91.49375,4.19375,-139.40625,-265.80625,1
101.36875,28.96875,69.86875,-51.73125,-83.23125,28.96875,125.66875,61.16875,29.16875,-12.23125,-27.53125,43.56875,85.96875,3.66875,-139.93125,-263.73125,1
103.9375,34.0375,74.3375,-48.1625,-94.5625,33.5375,133.2375,64.5375,25.7375,-15.9625,-27.5625,45.8375,73.7375,1.6375,-141.0625,-263.2625,1
105.8125,38.0125,73.8125,-47.7875,-129.0875,33.6125,112.0125,62.5125,30.0125,-7.8875,-26.4875,50.1125,98.9125,5.3125,-140.3875,-258.4875,1
103.09375,36.59375,68.49375,-52.10625,-98.80625,28.29375,112.89375,57.89375,29.79375,-5.40625,-29.40625,49.99375,95.09375,3.29375,-142.60625,-257.10625,1
100.65,35.45,63.15,-55.25,-86.25,27.45,112.65,53.35,34.45,-2.35,-30.55,50.25,87.55,4.55,-141.15,-253.95,1
102.25625,37.25625,63.85625,-55.24375,-128.54375,25.35625,115.65625,54.05625,38.75625,5.35625,-27.74375,55.75625,92.95625,6.25625,-139.14375,-246.84375,1
103.23125,40.83125,65.33125,-53.36875,-117.56875,27.13125,119.63125,56.83125,34.53125,2.83125,-25.26875,60.43125,56.03125,10.63125,-138.86875,-242.36875,1
98.98125,37.58125,59.28125,-57.51875,-113.71875,26.48125,113.18125,51.78125,33.48125,9.68125,-26.91875,59.68125,79.28125,10.48125,-140.81875,-240.91875,1
96.35625,37.55625,54.55625,-58.34375,-107.24375,24.95625,112.35625,48.95625,28.05625,2.25625,-27.44375,56.85625,104.35625,10.75625,-143.14375,-240.84375,1
99.0875,39.5875,53.5875,-57.3125,-108.8125,19.6875,112.5875,49.0875,33.4875,-0.4125,-22.8125,56.6875,102.5875,3.1875,-136.5125,-243.7125,1
98.2,37.9,52.3,-56.7,-127.4,22.2,113.7,49.3,37.4,8.3,-21.1,57.3,101.3,4.7,-132.7,-244.7,1
92.49375,31.19375,51.09375,-59.10625,-112.60625,21.39375,111.89375,48.89375,42.29375,13.89375,-20.90625,57.19375,95.39375,5.39375,-131.50625,-247.00625,1
86.775,29.075,50.975,-58.825,-98.525,21.575,109.775,50.175,44.475,17.975,-22.525,58.775,86.875,3.575,-134.925,-245.225,1
86.46875,28.96875,52.16875,-55.63125,-124.73125,25.16875,120.76875,54.56875,44.16875,17.16875,-23.43125,60.16875,88.06875,4.16875,-136.33125,-241.73125,1
85.2125,29.2125,52.5125,-54.7875,-112.9875,25.7125,115.4125,55.0125,41.9125,13.5125,-26.1875,60.0125,86.5125,7.9125,-138.7875,-240.1875,1
85.6375,30.2375,56.7375,-53.6625,-89.2625,27.6375,113.4375,56.4375,42.5375,15.2375,-27.6625,61.0375,49.5375,9.7375,-139.1625,-238.4625,1
83.99375,27.29375,55.09375,-56.30625,-93.10625,25.19375,110.29375,55.29375,42.49375,14.79375,-31.10625,58.39375,80.09375,4.29375,-139.10625,-237.60625,1
85.8375,27.4375,56.0375,-57.4625,-123.2625,26.8375,109.6375,54.4375,40.5375,12.1375,-33.7625,57.5375,108.2375,6.2375,-140.9625,-229.4625,1
85.59375,28.49375,53.49375,-57.60625,-105.30625,28.99375,113.49375,54.69375,39.29375,13.49375,-35.30625,56.29375,93.19375,8.39375,-143.20625,-234.00625,1
85.50625,28.40625,50.50625,-60.89375,-87.99375,16.80625,114.40625,52.00625,41.70625,18.30625,-35.09375,55.10625,89.10625,14.40625,-141.79375,-240.49375,1
85.46875,27.76875,50.16875,-61.13125,-88.43125,18.46875,116.76875,52.76875,40.96875,13.86875,-35.43125,53.36875,91.76875,13.06875,-140.63125,-238.83125,1
85.025,27.925,51.425,-57.375,-106.775,27.425,119.225,54.625,41.625,14.325,-35.175,53.325,93.425,10.225,-142.175,-237.075,1
86.11875,27.01875,53.81875,-55.98125,-119.88125,27.31875,129.21875,56.91875,46.91875,18.51875,-32.18125,54.31875,86.11875,-2.58125,-139.28125,-236.38125,1
88.94375,26.84375,61.04375,-53.65625,-113.95625,24.24375,120.34375,58.44375,51.74375,20.34375,-27.05625,55.34375,55.34375,2.74375,-132.45625,-238.25625,1
85.725,21.225,55.025,-56.075,-117.675,28.525,113.025,56.425,51.425,19.025,-27.875,53.025,78.525,17.625,-135.975,-241.975,1
82.8625,21.0625,55.5625,-58.6375,-103.5375,28.4625,110.2625,54.2625,50.3625,16.8625,-29.3375,53.5625,85.7625,11.7625,-138.5375,-240.7375,1
80.14375,24.44375,51.84375,-58.75625,-104.45625,29.84375,115.94375,53.04375,48.74375,16.24375,-31.75625,54.84375,86.34375,14.34375,-140.55625,-240.25625,1
78.975,25.675,52.275,-59.625,-98.425,29.475,117.675,54.275,48.875,17.475,-33.325,55.575,88.775,5.475,-141.425,-241.725,1
81.0875,29.0875,54.5875,-60.5125,-96.0125,22.7875,116.1875,50.6875,48.8875,15.5875,-33.1125,56.3875,93.9875,3.9875,-141.4125,-242.2125,1
85.33125,30.03125,57.23125,-60.26875,-93.26875,22.03125,115.53125,50.03125,46.93125,14.73125,-34.16875,55.53125,92.13125,3.33125,-143.06875,-242.06875,1
89.33125,31.13125,59.73125,-58.16875,-90.06875,23.53125,118.53125,51.73125,44.73125,7.93125,-34.86875,54.83125,84.13125,4.83125,-143.76875,-243.56875,1
90.94375,32.14375,61.34375,-55.95625,-102.75625,27.54375,117.74375,53.54375,45.24375,6.44375,-35.15625,55.64375,80.54375,8.94375,-143.85625,-242.35625,1
95.7625,32.6625,65.8625,-54.0375,-126.0375,31.3625,116.0625,57.0625,46.7625,12.7625,-33.6375,56.8625,68.9625,11.6625,-142.7375,-239.3375,1
97.075,28.475,61.275,-55.825,-129.225,30.075,119.775,57.175,47.275,10.475,-34.225,52.275,92.375,10.775,-142.925,-244.825,1
98.2,23.2,58.0,-59.5,-80.5,26.1,115.2,54.1,45.8,4.1,-35.8,46.2,95.9,2.5,-143.9,-249.6,1
99.8625,23.0625,56.8625,-59.4375,-69.2375,24.9625,112.7625,52.9625,46.5625,0.4625,-34.6375,44.9625,92.4625,0.6625,-140.8375,-251.4375,1
101.94375,24.14375,57.14375,-57.45625,-86.75625,25.14375,116.44375,53.24375,50.44375,2.74375,-33.35625,45.24375,86.44375,0.94375,-137.35625,-248.95625,1
102.425,25.225,57.925,-55.775,-100.875,26.425,112.725,53.025,53.225,5.025,-32.375,44.725,83.225,4.525,-135.475,-243.975,1
100.6875,24.0875,55.4875,-56.8125,-111.5125,21.1875,108.8875,49.2875,58.8875,9.3875,-32.3125,41.8875,106.2875,2.4875,-133.9125,-244.0125,1
98.40625,22.30625,55.40625,-55.49375,-100.29375,22.40625,111.00625,49.50625,60.50625,16.20625,-32.29375,41.00625,83.00625,7.70625,-132.79375,-246.59375,1
99.35,26.05,57.05,-51.05,-96.55,26.65,108.35,51.65,55.75,13.75,-31.35,43.55,73.55,3.85,-133.75,-246.85,1
96.05,31.35,54.45,-48.65,-122.05,28.05,105.85,51.25,49.85,17.45,-33.35,47.35,104.55,5.05,-142.15,-245.05,1
92.225,34.725,52.325,-46.675,-107.375,30.325,109.825,51.825,47.325,15.725,-35.675,48.925,89.925,6.125,-145.175,-244.375,1
90.3,36.3,51.1,-45.8,-118.1,33.0,108.5,50.6,51.5,18.8,-36.1,50.5,85.3,10.0,-143.9,-242.0,1
88.18125,35.38125,49.88125,-45.31875,-104.51875,40.48125,106.58125,51.18125,46.18125,15.28125,-40.21875,50.08125,85.18125,14.18125,-150.71875,-241.81875,1
88.7625,37.2625,52.1625,-46.8375,-101.4375,30.7625,110.9625,52.0625,42.6625,17.3625,-39.8375,54.1625,83.3625,11.6625,-152.5375,-240.5375,1
90.375,39.275,52.175,-48.625,-114.925,25.375,108.975,52.975,42.575,22.075,-38.125,59.075,87.275,9.075,-150.225,-237.325,1
89.38125,39.88125,52.48125,-51.11875,-114.11875,23.28125,108.68125,50.88125,44.28125,24.08125,-39.61875,61.78125,85.28125,9.48125,-150.91875,-233.71875,1
86.2875,40.7875,49.5875,-51.2125,-109.9125,25.5875,105.8875,50.6875,47.5875,27.1875,-41.1125,63.5875,76.0875,9.5875,-150.7125,-229.9125,1
86.95,43.15,51.95,-49.65,-116.45,28.75,103.45,52.45,41.65,29.15,-43.45,65.65,80.55,10.85,-156.35,-228.65,1
89.9625,46.1625,55.4625,-48.6375,-153.8375,32.2625,110.3625,53.9625,41.8625,30.7625,-42.2375,69.8625,76.8625,18.3625,-156.7375,-224.4375,1
84.80625,42.00625,47.90625,-53.89375,-104.19375,29.90625,111.30625,50.70625,38.60625,25.00625,-46.39375,67.20625,75.80625,18.20625,-159.89375,-227.09375,1
84.7,41.1,44.9,-55.3,-87.6,29.0,108.6,48.6,38.2,25.3,-45.6,67.9,63.5,19.9,-158.4,-224.8,1
86.6,38.1,44.2,-58.6,-82.0,25.7,103.5,45.0,39.4,26.5,-44.2,67.2,76.8,16.9,-157.1,-228.0,1
90.90625,37.30625,44.70625,-60.59375,-94.39375,24.70625,103.00625,43.20625,40.90625,26.90625,-41.09375,67.90625,88.60625,12.10625,-155.49375,-228.69375,1
94.08125,39.68125,45.48125,-60.71875,-102.71875,21.78125,102.48125,41.68125,41.98125,27.78125,-37.91875,70.48125,85.48125,9.48125,-153.41875,-225.61875,1
96.3375,40.1375,46.1375,-62.1625,-109.2625,18.3375,101.0375,39.4375,44.3375,31.9375,-35.6625,72.3375,84.7375,7.9375,-150.5625,-225.0625,1
96.975,37.875,48.275,-61.925,-107.025,19.375,101.875,40.275,41.975,27.575,-35.525,71.175,87.975,10.075,-151.325,-227.625,1
92.75625,37.85625,46.15625,-60.94375,-112.74375,27.45625,101.85625,44.55625,41.15625,26.75625,-37.64375,69.85625,82.45625,18.75625,-153.14375,-225.14375,1
89.05625,40.05625,44.15625,-59.14375,-119.04375,35.75625,101.15625,48.05625,41.05625,21.45625,-37.54375,70.25625,75.85625,20.55625,-152.74375,-218.94375,1
88.16875,38.16875,44.76875,-60.13125,-114.53125,36.26875,99.96875,48.16875,40.66875,17.96875,-37.73125,67.46875,75.76875,27.36875,-151.43125,-220.93125,1
89.38125,37.38125,47.88125,-60.81875,-117.11875,34.28125,99.98125,47.48125,38.08125,24.18125,-39.41875,67.18125,78.38125,29.58125,-151.61875,-224.81875,1
90.61875,36.31875,52.51875,-58.88125,-124.38125,37.01875,105.01875,52.51875,39.41875,20.51875,-39.28125,65.31875,80.31875,28.01875,-150.58125,-234.48125,1
88.89375,34.29375,53.69375,-59.20625,-112.60625,39.39375,104.99375,54.59375,40.19375,18.39375,-39.90625,63.99375,75.79375,23.49375,-151.50625,-234.50625,1
87.5875,34.4875,51.9875,-60.9125,-113.3125,39.8875,103.0875,52.1875,40.1875,19.2875,-38.8125,63.8875,78.5875,25.6875,-149.9125,-233.9125,1
87.64375,35.14375,50.74375,-60.05625,-117.55625,43.34375,104.44375,52.84375,41.84375,21.34375,-37.55625,63.94375,73.04375,24.04375,-149.45625,-233.75625,1
91.1625,37.0625,54.0625,-58.9375,-117.1375,37.8625,106.8625,53.0625,45.4625,22.5625,-33.0375,65.3625,49.4625,22.2625,-145.2375,-230.8375,1
91.18125,34.08125,54.08125,-60.81875,-112.91875,37.18125,102.08125,50.18125,39.98125,13.18125,-34.11875,60.88125,86.88125,20.68125,-145.91875,-236.61875,1
91.5125,32.5125,55.2125,-61.4875,-110.4875,32.5125,107.0125,49.1125,39.2125,13.0125,-33.9875,59.4125,88.7125,22.5125,-146.0875,-238.6875,1
92.70625,35.70625,53.80625,-60.19375,-136.79375,29.50625,114.40625,52.00625,42.90625,10.50625,-30.59375,60.70625,89.10625,24.40625,-141.89375,-236.29375,1
97.0625,38.2625,53.6625,-58.9375,-141.1375,33.0625,99.0625,51.4625,41.8625,14.0625,-27.7375,61.7625,90.0625,21.4625,-139.4375,-234.5375,1
100.225,39.425,54.625,-58.575,-162.675,33.525,100.425,50.025,46.125,14.625,-24.975,62.325,94.125,20.825,-133.375,-236.675,1
98.26875,39.96875,54.36875,-59.83125,-104.43125,28.56875,99.76875,46.96875,41.76875,10.86875,-27.13125,61.16875,71.86875,14.76875,-137.13125,-239.83125,1
95.80625,39.10625,51.30625,-61.39375,-74.79375,28.00625,99.20625,43.80625,38.80625,7.40625,-29.49375,60.00625,60.30625,21.30625,-140.79375,-238.59375,1
96.5125,38.0125,52.2125,-60.0875,-100.6875,29.8125,99.2125,44.7125,38.9125,-0.7875,-28.6875,58.1125,91.2125,25.4125,-140.0875,-243.7875,1
99.2125,40.2125,55.3125,-56.6875,-111.6875,30.8125,102.1125,46.4125,37.9125,-2.5875,-28.3875,57.5125,98.7125,21.8125,-142.0875,-248.5875,1
98.1875,38.9875,53.5875,-56.5125,-94.6125,29.3875,107.9875,47.1875,39.1875,-0.8125,-30.9125,56.1875,87.9875,17.2875,-142.5125,-250.6125,1
96.8875,40.1875,52.7875,-54.5125,-109.7125,30.7875,108.3875,48.8875,41.1875,5.5875,-32.1125,57.3875,83.3875,21.5875,-141.3125,-249.4125,1
96.35625,43.05625,54.35625,-51.04375,-131.74375,34.75625,111.65625,51.75625,39.35625,4.65625,-33.04375,58.15625,85.35625,26.75625,-141.84375,-248.54375,1
95.5625,44.3625,57.9625,-48.2375,-146.9375,37.1625,109.5625,54.3625,39.7625,0.9625,-32.7375,58.0625,87.9625,28.6625,-139.9375,-246.5375,1
93.275,43.675,59.675,-47.025,-116.925,37.775,110.275,55.875,37.275,-3.225,-34.625,56.075,64.775,30.275,-141.325,-245.825,1
92.34375,41.94375,58.94375,-47.25625,-120.35625,37.04375,108.84375,54.54375,36.24375,-6.65625,-36.25625,51.94375,89.54375,28.24375,-139.95625,-249.15625,1
91.23125,36.93125,59.03125,-48.46875,-91.96875,35.03125,107.33125,55.53125,36.93125,-6.36875,-37.86875,48.43125,89.53125,17.83125,-139.76875,-253.36875,1
92.4125,36.3125,57.9125,-46.7875,-87.7875,36.7125,112.5125,59.4125,33.9125,-6.8875,-39.2875,46.8125,81.6125,21.8125,-142.8875,-255.7875,1
95.225,36.125,59.825,-45.275,-110.275,37.425,118.625,61.725,36.625,-9.975,-38.375,43.925,89.725,23.425,-139.675,-259.075,1
97.51875,37.51875,61.11875,-44.48125,-111.78125,37.91875,114.01875,63.01875,36.91875,-7.88125,-39.18125,44.21875,90.11875,19.71875,-141.78125,-256.98125,1
100.60625,39.80625,62.50625,-43.19375,-107.59375,40.60625,117.70625,64.60625,30.80625,-11.79375,-39.39375,44.70625,81.30625,22.30625,-144.29375,-258.69375,1
101.06875,40.76875,64.96875,-41.23125,-102.33125,45.96875,121.26875,66.76875,25.76875,-18.53125,-40.63125,44.56875,68.16875,28.86875,-145.83125,-259.63125,1
101.3125,40.8125,68.1125,-41.7875,-129.3875,41.3125,125.3125,65.7125,24.8125,-12.8875,-42.1875,45.7125,86.4125,31.4125,-146.5875,-258.0875,1
97.95625,37.55625,68.75625,-42.34375,-98.54375,42.05625,118.25625,67.05625,23.45625,-15.74375,-45.94375,41.95625,88.35625,28.65625,-148.74375,-262.74375,1
99.14375,36.74375,70.94375,-41.65625,-90.85625,43.94375,122.84375,67.84375,20.44375,-23.05625,-47.35625,38.74375,87.24375,28.94375,-147.65625,-266.25625,1
99.23125,40.03125,71.63125,-39.86875,-116.56875,46.63125,126.93125,70.33125,23.03125,-24.26875,-44.76875,40.43125,86.43125,27.83125,-141.76875,-265.26875,1
94.40625,40.00625,70.20625,-41.39375,-84.69375,45.50625,125.10625,68.60625,20.00625,-23.29375,-47.89375,40.30625,78.50625,25.60625,-146.89375,-264.09375,1
93.35,36.05,69.85,-43.55,-85.85,47.75,125.05,68.55,18.75,-27.85,-48.45,38.45,89.75,35.55,-150.25,-267.15,1
96.6375,36.0375,73.1375,-43.1625,-111.1625,48.3375,129.0375,70.8375,19.8375,-26.1625,-44.9625,39.5375,92.2375,35.7375,-148.7625,-267.1625,1
99.54375,35.34375,73.44375,-45.65625,-104.15625,45.64375,128.34375,69.54375,21.94375,-24.95625,-42.55625,38.94375,91.74375,30.94375,-147.15625,-270.95625,1
105.15,36.95,75.75,-46.05,-90.65,47.15,129.65,69.05,23.25,-27.05,-38.85,40.45,61.05,30.45,-145.35,-270.95,1
109.20625,38.10625,78.30625,-45.19375,-134.19375,51.80625,129.00625,68.00625,21.60625,-27.59375,-37.19375,40.90625,88.60625,35.70625,-145.99375,-271.09375,1
110.075,36.075,74.875,-49.025,-112.725,39.875,125.275,64.875,21.875,-28.725,-35.725,41.175,98.175,32.075,-146.325,-271.825,1
110.65,36.25,77.35,-49.95,-103.25,39.55,124.55,64.85,24.65,-26.15,-33.75,42.95,79.25,32.25,-146.55,-272.65,1
108.53125,34.03125,77.13125,-53.86875,-92.46875,36.83125,116.03125,60.13125,20.63125,-17.76875,-34.76875,43.03125,90.33125,32.53125,-149.16875,-271.16875,1
110.1125,34.1125,77.6125,-53.4875,-91.9875,37.5125,120.2125,61.1125,18.8125,-25.7875,-33.3875,42.3125,93.9125,29.4125,-149.7875,-270.6875,1
111.7125,33.6125,77.1125,-53.1875,-88.7875,38.8125,127.4125,63.2125,21.3125,-31.3875,-32.3875,40.1125,95.8125,22.5125,-149.3875,-276.4875,1
112.90625,35.60625,76.80625,-51.79375,-108.89375,42.20625,127.00625,63.70625,22.90625,-24.29375,-30.49375,43.00625,91.50625,23.70625,-148.49375,-275.39375,1
114.3125,37.5125,78.0125,-50.9875,-100.6875,37.8125,124.7125,63.6125,23.0125,-24.5875,-28.9875,44.7125,77.5125,25.2125,-148.0875,-273.0875,1
116.95,36.85,79.65,-51.25,-102.35,41.15,124.75,65.15,23.65,-22.15,-28.15,44.35,68.55,23.15,-148.25,-272.05,1
117.10625,33.80625,77.00625,-52.89375,-106.69375,41.30625,130.20625,64.70625,20.80625,-22.39375,-29.89375,42.80625,87.40625,20.80625,-151.09375,-272.99375,1
119.55625,33.95625,79.05625,-54.24375,-103.64375,34.55625,122.65625,60.75625,23.45625,-24.34375,-28.64375,44.05625,93.85625,20.25625,-147.94375,-273.34375,1
120.275,33.975,80.075,-54.325,-103.525,33.175,119.775,60.275,23.875,-21.525,-27.725,45.075,96.375,13.775,-147.525,-272.025,1
119.00625,35.70625,78.70625,-54.29375,-102.29375,33.40625,122.30625,60.50625,20.00625,-23.59375,-28.69375,46.20625,97.10625,16.30625,-149.89375,-270.49375,1
118.0875,33.7875,74.4875,-55.9125,-105.7125,36.5875,120.4875,60.0875,18.7875,-21.8125,-28.1125,47.9875,94.6875,22.1875,-149.4125,-266.2125,1
119.41875,33.61875,73.21875,-55.88125,-94.58125,35.91875,119.91875,59.41875,20.11875,-20.08125,-26.78125,48.61875,85.11875,19.21875,-150.28125,-266.98125,1
120.16875,32.96875,74.66875,-56.23125,-102.43125,33.56875,119.66875,58.56875,25.46875,-19.03125,-25.53125,47.36875,91.76875,16.96875,-145.63125,-272.33125,1
118.36875,34.66875,74.26875,-53.63125,-104.13125,34.86875,120.36875,60.66875,26.86875,-26.83125,-26.73125,46.26875,92.26875,19.66875,-144.83125,-272.13125,1
117.875,40.575,78.275,-45.525,-99.125,41.575,126.475,69.175,10.475,-32.925,-28.725,49.875,65.275,23.575,-153.225,-263.625,1
119.6125,41.3125,81.8125,-44.0875,-154.8875,39.8125,125.5125,71.2125,15.2125,-16.3875,-25.1875,53.2125,86.7125,17.8125,-149.2875,-262.3875,1
116.68125,32.98125,77.48125,-50.31875,-100.41875,31.38125,123.58125,65.38125,19.18125,-17.11875,-27.91875,45.78125,102.28125,4.48125,-148.81875,-274.61875,1
112.41875,27.11875,75.01875,-54.38125,-41.28125,27.31875,126.51875,62.11875,18.61875,-24.78125,-32.28125,40.21875,92.31875,0.71875,-150.48125,-279.18125,1
115.4625,31.6625,78.1625,-50.3375,-69.6375,30.1625,125.2625,66.2625,11.6625,-24.7375,-32.2375,44.6625,95.9625,4.0625,-153.6375,-272.7375,1
116.51875,36.01875,78.11875,-47.18125,-98.28125,33.41875,128.91875,67.81875,9.81875,-22.18125,-33.38125,47.91875,96.41875,5.61875,-154.78125,-264.78125,1
115.7,34.0,78.3,-46.2,-94.7,37.8,129.3,68.0,15.7,-19.4,-34.9,44.0,87.5,8.9,-152.4,-271.6,1
119.48125,35.08125,83.08125,-45.01875,-88.31875,32.08125,130.68125,71.48125,11.68125,-31.61875,-36.11875,40.78125,94.38125,14.68125,-154.91875,-277.41875,1
121.75,36.85,84.85,-44.15,-87.35,33.45,132.05,73.95,3.05,-31.25,-39.25,41.05,94.65,14.45,-160.65,-273.45,1
123.05625,36.95625,83.65625,-44.24375,-95.04375,38.75625,132.05625,74.35625,5.25625,-28.04375,-40.04375,41.15625,92.45625,11.75625,-158.64375,-273.44375,1
124.7625,39.1625,85.7625,-43.3375,-83.3375,35.8625,136.1625,72.8625,6.8625,-24.8375,-40.4375,42.0625,67.2625,9.9625,-156.7375,-272.0375,1
121.53125,38.53125,89.03125,-42.66875,-97.36875,37.43125,123.33125,71.23125,5.43125,-27.26875,-42.96875,40.83125,88.93125,20.23125,-158.46875,-267.76875,1
117.5875,34.4875,85.4875,-42.1125,-90.8125,43.9875,122.9875,71.5875,1.4875,-32.8125,-47.0125,36.8875,102.0875,29.5875,-163.7125,-269.7125,1
114.925,36.025,81.425,-40.875,-88.175,46.325,130.825,73.925,1.925,-30.275,-48.575,37.125,93.525,25.225,-164.575,-268.775,1
110.7375,39.2375,79.5375,-41.1625,-79.0625,46.5375,133.3375,75.3375,1.9375,-29.8625,-50.7625,37.9375,83.6375,24.5375,-164.4625,-267.4625,1
